correctness,grammaticality,understandability,prediction,Bleu_4,METEOR,ROUGE_L,BERTScore,MoverScore,reference_raw,answer_raw,paragraph_raw,sentence_raw,reference_norm,model
3.0,3.0,3.0,What was the name of Glover's single?,8.783602618515801e-09,0.4308573169070535,0.7672955974842767,0.9115602970123291,0.6815242094558062,What was Glover's first single?,I Am Beautiful,"23-year-old Candice Glover won the season with Kree Harrison taking the runner-up spot. Glover is the first female to win American Idol since Jordin Sparks. Glover released ""I Am Beautiful"" as a single while Harrison released ""All Cried Out"" immediately after the show. Glover sold poorly with her debut album, and this is also the first season that the runner-up was not signed by a music label.","Glover released ""I Am Beautiful"" as a single while Harrison released ""All Cried Out"" immediately after the show.",what was glover 's first single ?,T5 Large (No Passage)
1.8,3.0,2.8,Who claimed that Schwarzenegger felt the possibility of running for governor?,2.4339073811429633e-09,0.14419661024206504,0.23921568627450981,0.9087982177734375,0.5895158964292821,Which media source said Schwarzenegger was trying to deal with rumors that he might run for governor of California?,The Hollywood Reporter,"In an interview with Talk magazine in late 1999, Schwarzenegger was asked if he thought of running for office. He replied, ""I think about it many times. The possibility is there, because I feel it inside."" The Hollywood Reporter claimed shortly after that Schwarzenegger sought to end speculation that he might run for governor of California. Following his initial comments, Schwarzenegger said, ""I'm in show business – I am in the middle of my career. Why would I go away from that and jump into something else?""",The Hollywood Reporter claimed shortly after that Schwarzenegger sought to end speculation that he might run for governor of California.,which media source said schwarzenegger was trying to deal with rumors that he might run for governor of california ?,T5 Large (No Passage)
1.4,3.0,3.0,How many people lived in New York in 1860?,3.9428091178533584e-05,0.32509101757301617,0.540506329113924,0.9319081902503967,0.6397194129106757,"In 1860, approximately how many people of Irish extraction were in New York?","200,000","The Great Irish Famine brought a large influx of Irish immigrants. Over 200,000 were living in New York by 1860, upwards of a quarter of the city's population. There was also extensive immigration from the German provinces, where revolutions had disrupted societies, and Germans comprised another 25% of New York's population by 1860.","Over 200,000 were living in New York by 1860, upwards of a quarter of the city's population.","in 1860 , approximately how many people of irish extraction were in new york ?",T5 Large (No Passage)
3.0,3.0,3.0,Who was the first torchbearer?,0.4823560795742739,0.2972645522258705,0.7721518987341772,0.9645497798919678,0.6446305587927356,Who was the first torchbearer in Hong Kong?,Lee Lai Shan,"Hong Kong: The event was held in Hong Kong on May 2. In the ceremony held at the Hong Kong Cultural Centre in Tsim Sha Tsui, Chief Executive Donald Tsang handed the torch to the first torchbearer, Olympic medalist Lee Lai Shan. The torch relay then traveled through Nathan Road, Lantau Link, Sha Tin (crossed Shing Mun River via a dragon boat, which had been never used before in the history of Olympic torch relays), Victoria Harbour (crossed by Tin Hau, a VIP vessel managed by the Marine Department) before ending in Golden Bauhinia Square in Wan Chai. A total of 120 torchbearers were selected to participate in the event consisting of celebrities, athletes and pro-Beijing camp politicians. No politicians from the pro-democracy camp were selected as torchbearers. One torchbearer could not participate due to flight delay. It was estimated that more than 200,000 spectators came out and watched the relay. Many enthusiastic supporters wore red shirts and waved large Chinese flags. According to Hong Kong Chief Secretary for Administration Henry Tang, 3,000 police were deployed to ensure order.","In the ceremony held at the Hong Kong Cultural Centre in Tsim Sha Tsui, Chief Executive Donald Tsang handed the torch to the first torchbearer, Olympic medalist Lee Lai Shan.",who was the first torchbearer in hong kong ?,T5 Large (No Passage)
2.6,3.0,3.0,How many people were left homeless by the earthquake?,3.9281465081419535e-05,0.3852245828700725,0.6,0.9631887674331665,0.7531684636797324,How many people are homeless because of the quake?,4.8 million,"Official figures (as of July 21, 2008 12:00 CST) stated that 69,197 were confirmed dead, including 68,636 in Sichuan province, and 374,176 injured, with 18,222 listed as missing. The earthquake left about 4.8 million people homeless, though the number could be as high as 11 million. Approximately 15 million people lived in the affected area. It was the deadliest earthquake to hit China since the 1976 Tangshan earthquake, which killed at least 240,000 people, and the strongest in the country since the 1950 Chayu earthquake, which registered at 8.5 on the Richter magnitude scale. It is the 21st deadliest earthquake of all time. On November 6, 2008, the central government announced that it would spend 1 trillion RMB (about US $146.5 billion) over the next three years to rebuild areas ravaged by the earthquake, as part of the Chinese economic stimulus program.","The earthquake left about 4.8 million people homeless, though the number could be as high as 11 million.",how many people are homeless because of the quake ?,T5 Large (No Passage)
1.2,3.0,3.0,How long has the Plymouth Breakwater been in use?,3.549481055585033e-05,0.242625860074832,0.48605577689243035,0.9052320718765259,0.6277890778580512,When did the Plymouth Breakwater open?,1814,"The River Plym, which flows off Dartmoor to the north-east, forms a smaller estuary to the east of the city called Cattewater. Plymouth Sound is protected from the sea by the Plymouth Breakwater, in use since 1814. In the Sound is Drake's Island which is seen from Plymouth Hoe, a flat public area on top of limestone cliffs. The Unitary Authority of Plymouth is 79.84 square kilometres (30.83 sq mi). The topography rises from sea level to a height, at Roborough, of about 509 feet (155 m) above Ordnance Datum (AOD).","Plymouth Sound is protected from the sea by the Plymouth Breakwater, in use since 1814.",when did the plymouth breakwater open ?,T5 Large (No Passage)
2.6,3.0,3.0,Who controlled the Tajikistan portion of Russian Turkestan?,0.48549177158715484,0.4247483391944123,0.7777777777777778,0.9341928958892822,0.7783048144868085,Who controled the Tajikistan portion of Russian Trukestan?,the Emirate of Bukhara and Khanate of Kokand,"Russian Imperialism led to the Russian Empire's conquest of Central Asia during the late 19th century's Imperial Era. Between 1864 and 1885 Russia gradually took control of the entire territory of Russian Turkestan, the Tajikistan portion of which had been controlled by the Emirate of Bukhara and Khanate of Kokand. Russia was interested in gaining access to a supply of cotton and in the 1870s attempted to switch cultivation in the region from grain to cotton (a strategy later copied and expanded by the Soviets).[citation needed] By 1885 Tajikistan's territory was either ruled by the Russian Empire or its vassal state, the Emirate of Bukhara, nevertheless Tajiks felt little Russian influence.[citation needed]","Between 1864 and 1885 Russia gradually took control of the entire territory of Russian Turkestan, the Tajikistan portion of which had been controlled by the Emirate of Bukhara and Khanate of Kokand.",who controled the tajikistan portion of russian trukestan ?,T5 Large (No Passage)
3.0,3.0,3.0,Why were these entities vulnerable?,1.0667514826344227e-13,0.040578321599392564,0.1295116772823779,0.8955528736114502,0.5051493333024171,What is the term defined as being vulnerable by borrowing short-term in liquid markets to purchase long-term illiquid and risky assets?,maturity mismatch,"In a June 2008 speech, President and CEO of the New York Federal Reserve Bank Timothy Geithner—who in 2009 became Secretary of the United States Treasury—placed significant blame for the freezing of credit markets on a ""run"" on the entities in the ""parallel"" banking system, also called the shadow banking system. These entities became critical to the credit markets underpinning the financial system, but were not subject to the same regulatory controls. Further, these entities were vulnerable because of maturity mismatch, meaning that they borrowed short-term in liquid markets to purchase long-term, illiquid and risky assets. This meant that disruptions in credit markets would make them subject to rapid deleveraging, selling their long-term assets at depressed prices. He described the significance of these entities:","Further, these entities were vulnerable because of maturity mismatch, meaning that they borrowed short-term in liquid markets to purchase long-term, illiquid and risky assets.",what is the term defined as being vulnerable by borrowing short-term in liquid markets to purchase long-term illiquid and risky assets ?,T5 Large (No Passage)
3.0,2.6,3.0,When did Beyoncé say Madonna inspired her to take control of her career?,0.40861034353115616,0.33370936986051203,0.6112224448897796,0.9421244859695435,0.6872417858111344,Which month and year did Beyonce credit Madonna for inspiring her to take control of her career?,February 2013,"Beyoncé has stated that she is personally inspired by US First Lady Michelle Obama, saying ""She proves you can do it all"" and she has described Oprah Winfrey as ""the definition of inspiration and a strong woman"". She has also discussed how Jay Z is a continuing inspiration to her, both with what she describes as his lyrical genius and in the obstacles he has overcome in his life. Beyoncé has expressed admiration for the artist Jean-Michel Basquiat, posting in a letter ""what I find in the work of Jean-Michel Basquiat, I search for in every day in music... he is lyrical and raw"". In February 2013, Beyoncé said that Madonna inspired her to take control of her own career. She commented: ""I think about Madonna and how she took all of the great things she achieved and started the label and developed other artists. But there are not enough of those women."".","In February 2013, Beyoncé said that Madonna inspired her to take control of her own career.",which month and year did beyonce credit madonna for inspiring her to take control of her career ?,T5 Large (No Passage)
2.8,2.8,2.8,How much federal land did the Homestead Act allow settlers to claim?,0.4408231875199723,0.48661903868199247,0.8459167950693374,0.9226361513137817,0.6903140934388355,How much land did the Homestead Act allow?,160 acres,"The Homestead Act of 1862 provided free land to settlers who could claim and ""prove-up"" 160 acres (0.65 km2) of federal land in the midwest and western United States. Montana did not see a large influx of immigrants from this act because 160 acres was usually insufficient to support a family in the arid territory. The first homestead claim under the act in Montana was made by David Carpenter near Helena in 1868. The first claim by a woman was made near Warm Springs Creek by Miss Gwenllian Evans, the daughter of Deer Lodge Montana Pioneer, Morgan Evans. By 1880, there were farms in the more verdant valleys of central and western Montana, but few on the eastern plains.",Montana did not see a large influx of immigrants from this act because 160 acres was usually insufficient to support a family in the arid territory.,how much land did the homestead act allow ?,T5 Large (No Passage)
2.8,2.8,2.8,How many extras were needed for the scene in Mexico?,0.2722179122011487,0.34551888490541627,0.7388963660834454,0.9504081606864929,0.7141451985835832,How many additional actors were needed for the shoot in Mexico City?,"1,500","With filming completed in Rome, production moved to Mexico City in late March to shoot the film's opening sequence, with scenes to include the Day of the Dead festival filmed in and around the Zócalo and the Centro Histórico district. The planned scenes required the city square to be closed for filming a sequence involving a fight aboard a Messerschmitt-Bölkow-Blohm Bo 105 helicopter flown by stunt pilot Chuck Aaron, which called for modifications to be made to several buildings to prevent damage. This particular scene in Mexico required 1,500 extras, 10 giant skeletons and 250,000 paper flowers. Reports in the Mexican media added that the film's second unit would move to Palenque in the state of Chiapas, to film aerial manoeuvres considered too dangerous to shoot in an urban area.","This particular scene in Mexico required 1,500 extras, 10 giant skeletons and 250,000 paper flowers.",how many additional actors were needed for the shoot in mexico city ?,T5 Large (No Passage)
3.0,3.0,3.0,Who established Chatham House Academy?,0.5372849656946186,0.9571428571428572,0.8333333333333334,0.9458428621292114,0.9019043300178049,Who founded Chatham House Academy?,"Thomas Whitehead, Alfred North's grandfather","Alfred North Whitehead was born in Ramsgate, Kent, England, in 1861. His father, Alfred Whitehead, was a minister and schoolmaster of Chatham House Academy, a successful school for boys established by Thomas Whitehead, Alfred North's grandfather. Whitehead himself recalled both of them as being very successful schoolmasters, but that his grandfather was the more extraordinary man. Whitehead's mother was Maria Sarah Whitehead, formerly Maria Sarah Buckmaster. Whitehead was apparently not particularly close with his mother, as he never mentioned her in any of his writings, and there is evidence that Whitehead's wife, Evelyn, had a low opinion of her.","His father, Alfred Whitehead, was a minister and schoolmaster of Chatham House Academy, a successful school for boys established by Thomas Whitehead, Alfred North's grandfather.",who founded chatham house academy ?,T5 Large (No Passage)
1.6,3.0,2.8,Where did many of the members of the U.S. Air Force serve?,3.592143420053192e-09,0.2513318801293095,0.4053156146179402,0.8966424465179443,0.5327771999831082,What did many anthropologists serve in?,the armed forces,"But by the 1940s, many of Boas' anthropologist contemporaries were active in the allied war effort against the ""Axis"" (Nazi Germany, Fascist Italy, and Imperial Japan). Many served in the armed forces, while others worked in intelligence (for example, Office of Strategic Services and the Office of War Information). At the same time, David H. Price's work on American anthropology during the Cold War provides detailed accounts of the pursuit and dismissal of several anthropologists from their jobs for communist sympathies.","Many served in the armed forces, while others worked in intelligence (for example, Office of Strategic Services and the Office of War Information).",what did many anthropologists serve in ?,T5 Large (No Passage)
3.0,2.6,2.8,Walk and bicycle modes of travel account for what percentage of all modes for trips in the city?,1.895162956650335e-05,0.19545025623928494,0.29019980970504283,0.8932774662971497,0.5868942430103754,About what percentage of New York City travel is done by bike or on foot?,21%,"New York's high rate of public transit use, over 200,000 daily cyclists as of 2014, and many pedestrian commuters make it the most energy-efficient major city in the United States. Walk and bicycle modes of travel account for 21% of all modes for trips in the city; nationally the rate for metro regions is about 8%. In both its 2011 and 2015 rankings, Walk Score named New York City the most walkable large city in the United States. Citibank sponsored the introduction of 10,000 public bicycles for the city's bike-share project in the summer of 2013. Research conducted by Quinnipiac University showed that a majority of New Yorkers support the initiative. New York City's numerical ""in-season cycling indicator"" of bicycling in the city hit an all-time high in 2013.",Walk and bicycle modes of travel account for 21% of all modes for trips in the city; nationally the rate for metro regions is about 8%.,about what percentage of new york city travel is done by bike or on foot ?,T5 Large (No Passage)
1.8,3.0,2.0,What type of humans did the earliest dogs come from?,6.540883065688524e-13,0.14204680184576313,0.1641991924629879,0.8606127500534058,0.5871895846525194,Modern dogs likely began when human beings were considered to be what?,hunter-gatherers,"The origin of the domestic dog (Canis lupus familiaris or Canis familiaris) is not clear. Whole genome sequencing indicates that the dog, the gray wolf and the extinct Taymyr wolf diverged at around the same time 27,000–40,000 years ago. These dates imply that the earliest dogs arose in the time of human hunter-gatherers and not agriculturists. Modern dogs are more closely related to ancient wolf fossils that have been found in Europe than they are to modern gray wolves. Nearly all dog breeds' genetic closeness to the gray wolf are due to admixture, except several Arctic dog breeds are close to the Taimyr wolf of North Asia due to admixture.",These dates imply that the earliest dogs arose in the time of human hunter-gatherers and not agriculturists.,modern dogs likely began when human beings were considered to be what ?,T5 Large (No Passage)
2.4,3.0,2.2,In what century did dog become the general word?,0.16847111047593386,0.15191273794367235,0.3860759493670886,0.9306862950325012,0.6208223840874749,"In what century did ""hound"" start to only apply to hunting dogs?",16th,"In 14th-century England, hound (from Old English: hund) was the general word for all domestic canines, and dog referred to a subtype of hound, a group including the mastiff. It is believed this ""dog"" type was so common, it eventually became the prototype of the category ""hound"". By the 16th century, dog had become the general word, and hound had begun to refer only to types used for hunting. The word ""hound"" is ultimately derived from the Proto-Indo-European word *kwon- ""dog"".","By the 16th century, dog had become the general word, and hound had begun to refer only to types used for hunting.",in what century did `` hound '' start to only apply to hunting dogs ?,T5 Large (No Passage)
1.2,3.0,3.0,Who recommended performances by contemporary pianists on the occasion of Beethoven's bicentenary?,4.401624062527783e-09,0.18412150429096205,0.2741573033707865,0.8791184425354004,0.596350376990679,"Upon Chopin's bicentenary, who recommended a list of who should perform Chopin?",The New York Times,"Numerous recordings of Chopin's works are available. On the occasion of the composer's bicentenary, the critics of The New York Times recommended performances by the following contemporary pianists (among many others): Martha Argerich, Vladimir Ashkenazy, Emanuel Ax, Evgeny Kissin, Murray Perahia, Maurizio Pollini and Krystian Zimerman. The Warsaw Chopin Society organizes the Grand prix du disque de F. Chopin for notable Chopin recordings, held every five years.","On the occasion of the composer's bicentenary, the critics of The New York Times recommended performances by the following contemporary pianists (among many others): Martha Argerich, Vladimir Ashkenazy, Emanuel Ax, Evgeny Kissin, Murray Perahia, Maurizio Pollini and Krystian Zimerman.","upon chopin 's bicentenary , who recommended a list of who should perform chopin ?",T5 Large (No Passage)
3.0,3.0,3.0,What was the name of the coronation song released by Underwood and Bice?,6.387834681787387e-13,0.13714285714285715,0.28683385579937304,0.8602885603904724,0.5565691113624395,What song did the two finalists release?,Inside Your Heaven,"In May 2005, Carrie Underwood was announced the winner, with Bice the runner-up. Both Underwood and Bice released the coronation song ""Inside Your Heaven"". Underwood has since sold 65 million records worldwide, and become the most successful Idol contestant in the U.S., selling over 14 million albums copies in the U.S. and has more Underwood has won seven Grammy Awards, the most Grammys by an ""American Idol"" alumnus.","Both Underwood and Bice released the coronation song ""Inside Your Heaven"".",what song did the two finalists release ?,T5 Large (No Passage)
3.0,3.0,3.0,Who is credited with the establishment of Buddhism?,8.0696947976792e-13,0.045584045584045586,0.20854700854700853,0.8643832802772522,0.5831937218649441,Who taught directly or indirectly to all other Buddhas?,Gautama Buddha,"Buddhists believe Gautama Buddha was the first to achieve enlightenment in this Buddha era and is therefore credited with the establishment of Buddhism. A Buddha era is the stretch of history during which people remember and practice the teachings of the earliest known Buddha. This Buddha era will end when all the knowledge, evidence and teachings of Gautama Buddha have vanished. This belief therefore maintains that many Buddha eras have started and ended throughout the course of human existence.[web 15][web 16] The Gautama Buddha, therefore, is the Buddha of this era, who taught directly or indirectly to all other Buddhas in it (see types of Buddhas).","This Buddha era will end when all the knowledge, evidence and teachings of Gautama Buddha have vanished.",who taught directly or indirectly to all other buddhas ?,T5 Large (No Passage)
3.0,3.0,3.0,Who discontinued their trips to Ming China?,0.7071067809859904,0.9625000000000001,0.875,0.9535986185073853,0.8458697518059977,Who stopped their trips to Ming China?,the Tibetan lamas,"During the reign of the Jiajing Emperor (r. 1521–1567), the native Chinese ideology of Daoism was fully sponsored at the Ming court, while Tibetan Vajrayana and even Chinese Buddhism were ignored or suppressed. Even the History of Ming states that the Tibetan lamas discontinued their trips to Ming China and its court at this point. Grand Secretary Yang Tinghe under Jiajing was determined to break the eunuch influence at court which typified the Zhengde era, an example being the costly escort of the eunuch Liu Yun as described above in his failed mission to Tibet. The court eunuchs were in favor of expanding and building new commercial ties with foreign countries such as Portugal, which Zhengde deemed permissible since he had an affinity for foreign and exotic people.",Even the History of Ming states that the Tibetan lamas discontinued their trips to Ming China and its court at this point.,who stopped their trips to ming china ?,T5 Large (No Passage)
3.0,3.0,3.0,How much was the contract worth?,2.843911059343522e-09,0.119625633708041,0.2695139911634757,0.9208114147186279,0.5627659758463779,What is the value of the contract between Under Armour and Notre Dame?,almost $100 million,"On July 1, 2014, the University of Notre Dame and Under Armour reached an agreement in which Under Armour will provide uniforms, apparel,equipment, and monetary compensation to Notre Dame for 10 years. This contract, worth almost $100 million, is the most lucrative in the history of the NCAA. The university marching band plays at home games for most of the sports. The band, which began in 1846 and has a claim as the oldest university band in continuous existence in the United States, was honored by the National Music Council as a ""Landmark of American Music"" during the United States Bicentennial. The band regularly plays the school's fight song the Notre Dame Victory March, which was named as the most played and most famous fight song by Northern Illinois Professor William Studwell. According to College Fight Songs: An Annotated Anthology published in 1998, the ""Notre Dame Victory March"" ranks as the greatest fight song of all time.","This contract, worth almost $100 million, is the most lucrative in the history of the NCAA.",what is the value of the contract between under armour and notre dame ?,T5 Large (No Passage)
1.0,2.2,3.0,How much did 'Harry Potter and the Prisoner of Azkaban' grossed in its first seven days?,2.9550432369419537e-05,0.2613383762613418,0.5271604938271606,0.8632800579071045,0.5771074284608003,How much did Spectre make in its first week?,£41.7 million ($63.8 million),"In the United Kingdom, the film grossed £4.1 million ($6.4 million) from its Monday preview screenings. It grossed £6.3 million ($9.2 million) on its opening day and then £5.7 million ($8.8 million) on Wednesday, setting UK records for both days. In the film's first seven days it grossed £41.7 million ($63.8 million), breaking the UK record for highest first-week opening, set by Harry Potter and the Prisoner of Azkaban's £23.88 million ($36.9 million) in 2004. Its Friday–Saturday gross was £20.4 million ($31.2 million) compared to Skyfall's £20.1 million ($31 million). The film also broke the record for the best per-screen opening average with $110,000, a record previously held by The Dark Knight with $100,200. It has grossed a total of $136.3 million there. In the U.K., it surpassed Avatar to become the country's highest-grossing IMAX release ever with $10.09 million.","In the film's first seven days it grossed £41.7 million ($63.8 million), breaking the UK record for highest first-week opening, set by Harry Potter and the Prisoner of Azkaban's £23.88 million ($36.9 million) in 2004.",how much did spectre make in its first week ?,T5 Large (No Passage)
3.0,3.0,3.0,What is the name of the annual track and field meet whose featured event is the Wanamaker Mile?,0.14025775159276713,0.27242663134066364,0.458072590738423,0.8714153170585632,0.6020099423379753,What annual sporting competition features the Wanamaker Mile?,Millrose Games,"The annual United States Open Tennis Championships is one of the world's four Grand Slam tennis tournaments and is held at the National Tennis Center in Flushing Meadows-Corona Park, Queens. The New York Marathon is one of the world's largest, and the 2004–2006 events hold the top three places in the marathons with the largest number of finishers, including 37,866 finishers in 2006. The Millrose Games is an annual track and field meet whose featured event is the Wanamaker Mile. Boxing is also a prominent part of the city's sporting scene, with events like the Amateur Boxing Golden Gloves being held at Madison Square Garden each year. The city is also considered the host of the Belmont Stakes, the last, longest and oldest of horse racing's Triple Crown races, held just over the city's border at Belmont Park on the first or second Sunday of June. The city also hosted the 1932 U.S. Open golf tournament and the 1930 and 1939 PGA Championships, and has been host city for both events several times, most notably for nearby Winged Foot Golf Club.",The Millrose Games is an annual track and field meet whose featured event is the Wanamaker Mile.,what annual sporting competition features the wanamaker mile ?,T5 Large (No Passage)
2.2,3.0,3.0,How many languages/dialects have survived?,2.2908552546862476e-09,0.11170305783524867,0.3536231884057971,0.905337929725647,0.5720026290767481,How many of the Middlie Iranian tongues have remained in existence since ancient time?,two,"The multitude of Middle Iranian languages and peoples indicate that great linguistic diversity must have existed among the ancient speakers of Iranian languages. Of that variety of languages/dialects, direct evidence of only two have survived. These are:","Of that variety of languages/dialects, direct evidence of only two have survived.",how many of the middlie iranian tongues have remained in existence since ancient time ?,T5 Large (No Passage)
2.2,2.8,2.6,What subject was Dr. Donda C. (Williams) West's mother a professor of?,3.2199657145442074e-09,0.18093547803875967,0.35017221584385766,0.8914635181427002,0.5772704044870286,What subject did Kanye's mother teach at her university?,English,"Kanye Omari West was born on June 8, 1977 in Atlanta, Georgia. His parents divorced when he was three and he and his mother moved to Chicago, Illinois. His father, Ray West, is a former Black Panther and was one of the first black photojournalists at The Atlanta Journal-Constitution. Ray West was later a Christian counselor, and in 2006, opened the Good Water Store and Café in Lexington Park, Maryland with startup capital from his son. West's mother, Dr. Donda C. (Williams) West, was a professor of English at Clark Atlanta University, and the Chair of the English Department at Chicago State University before retiring to serve as his manager. West was raised in a middle-class background, attending Polaris High School in suburban Oak Lawn, Illinois after living in Chicago.","West's mother, Dr. Donda C. (Williams) West, was a professor of English at Clark Atlanta University, and the Chair of the English Department at Chicago State University before retiring to serve as his manager.",what subject did kanye 's mother teach at her university ?,T5 Large (No Passage)
3.0,3.0,3.0,"Who published ""Credit Correlation: Life After Copulas""?",0.40084360371488403,0.49345108031386686,0.7646239554317549,0.9289148449897766,0.7224072697094015,"Who published ""Credit Correlation: Life After Copulas"" in 2007?",World Scientific,"Despite the dominance of the above formula, there are documented attempts of the financial industry, occurring before the crisis, to address the formula limitations, specifically the lack of dependence dynamics and the poor representation of extreme events. The volume ""Credit Correlation: Life After Copulas"", published in 2007 by World Scientific, summarizes a 2006 conference held by Merrill Lynch in London where several practitioners attempted to propose models rectifying some of the copula limitations. See also the article by Donnelly and Embrechts and the book by Brigo, Pallavicini and Torresetti, that reports relevant warnings and research on CDOs appeared in 2006.","The volume ""Credit Correlation: Life After Copulas"", published in 2007 by World Scientific, summarizes a 2006 conference held by Merrill Lynch in London where several practitioners attempted to propose models rectifying some of the copula limitations.",who published `` credit correlation : life after copulas '' in 2007 ?,T5 Large (No Passage)
1.2,3.0,3.0,Who recommends the use of chlorination for household water treatment and safe storage?,5.371507285148366e-13,0.07748184019370459,0.18100890207715134,0.8776211738586426,0.5694024750032917,Solar water disinfection is recommended by which organization?,the World Health Organization,Solar water disinfection (SODIS) involves exposing water-filled plastic polyethylene terephthalate (PET) bottles to sunlight for several hours. Exposure times vary depending on weather and climate from a minimum of six hours to two days during fully overcast conditions. It is recommended by the World Health Organization as a viable method for household water treatment and safe storage. Over two million people in developing countries use this method for their daily drinking water.,It is recommended by the World Health Organization as a viable method for household water treatment and safe storage.,solar water disinfection is recommended by which organization ?,T5 Large (No Passage)
1.0,3.0,3.0,How long did Schwarzenegger have to prepare for the Oscars?,0.20841953943850072,0.33858302208724056,0.5987730061349694,0.9411059021949768,0.6186695787878523,How much time did Schwarzenegger have to train for the 1975 Mr. Olympia competition?,three months,"Months before the 1975 Mr. Olympia contest, filmmakers George Butler and Robert Fiore persuaded Schwarzenegger to compete, in order to film his training in the bodybuilding documentary called Pumping Iron. Schwarzenegger had only three months to prepare for the competition, after losing significant weight to appear in the film Stay Hungry with Jeff Bridges. Lou Ferrigno proved not to be a threat, and a lighter-than-usual Schwarzenegger convincingly won the 1975 Mr. Olympia.","Schwarzenegger had only three months to prepare for the competition, after losing significant weight to appear in the film Stay Hungry with Jeff Bridges.",how much time did schwarzenegger have to train for the 1975 mr. olympia competition ?,T5 Large (No Passage)
2.0,3.0,3.0,What is the average temperature of the oceans and land masses?,0.490537813783689,0.2760936860996863,0.6354166666666667,0.9273374676704407,0.6848271377072054,What is the average temperature of the Earth's surface in Celsius?,14,"Solar radiation is absorbed by the Earth's land surface, oceans – which cover about 71% of the globe – and atmosphere. Warm air containing evaporated water from the oceans rises, causing atmospheric circulation or convection. When the air reaches a high altitude, where the temperature is low, water vapor condenses into clouds, which rain onto the Earth's surface, completing the water cycle. The latent heat of water condensation amplifies convection, producing atmospheric phenomena such as wind, cyclones and anti-cyclones. Sunlight absorbed by the oceans and land masses keeps the surface at an average temperature of 14 °C. By photosynthesis green plants convert solar energy into chemically stored energy, which produces food, wood and the biomass from which fossil fuels are derived.",Sunlight absorbed by the oceans and land masses keeps the surface at an average temperature of 14 °C.,what is the average temperature of the earth 's surface in celsius ?,T5 Large (No Passage)
2.6,3.0,2.8,What are some of the earlier biographies?,3.135600680344284e-05,0.22021630556659544,0.4825949367088607,0.9376213550567627,0.617248642607122,What are some other biographies that differ from the Jataka tales?,"Buddhacarita, the Lokottaravādin Mahāvastu, and the Sarvāstivādin Lalitavistara Sūtra","This narrative draws on the Nidānakathā of the Jataka tales of the Theravada, which is ascribed to Buddhaghoṣa in the 5th century CE. Earlier biographies such as the Buddhacarita, the Lokottaravādin Mahāvastu, and the Sarvāstivādin Lalitavistara Sūtra, give different accounts. Scholars are hesitant to make unqualified claims about the historical facts of the Buddha's life. Most accept that he lived, taught and founded a monastic order, but do not consistently accept all of the details contained in his biographies.","Earlier biographies such as the Buddhacarita, the Lokottaravādin Mahāvastu, and the Sarvāstivādin Lalitavistara Sūtra, give different accounts.",what are some other biographies that differ from the jataka tales ?,T5 Large (No Passage)
2.2,2.8,2.2,What type of people did the Portuguese come from?,5.314968931354379e-09,0.19421032026050336,0.47213622291021673,0.8913924694061279,0.5897050304587659,What is the main population source of the Portuguese people?,Paleolithic,"The most important demographic influence in the modern Portuguese seems to be the oldest one; current interpretation of Y-chromosome and mtDNA data suggests that the Portuguese have their origin in Paleolithic peoples that began arriving to the European continent around 45,000 years ago. All subsequent migrations did leave an impact, genetically and culturally, but the main population source of the Portuguese is still Paleolithic. Genetic studies show Portuguese populations not to be significantly different from other European populations.","All subsequent migrations did leave an impact, genetically and culturally, but the main population source of the Portuguese is still Paleolithic.",what is the main population source of the portuguese people ?,T5 Large (No Passage)
3.0,3.0,3.0,Where did Chopin arrive in 1831?,1.9392811776810583e-13,0.06443310000455812,0.1363128491620112,0.8628624677658081,0.5371622054111513,What place was considered lucky for Chopin to have arrived at considering how much he charged for piano lessons?,Paris,"Jones comments that ""Chopin's unique position as a composer, despite the fact that virtually everything he wrote was for the piano, has rarely been questioned."" He also notes that Chopin was fortunate to arrive in Paris in 1831—""the artistic environment, the publishers who were willing to print his music, the wealthy and aristocratic who paid what Chopin asked for their lessons""—and these factors, as well as his musical genius, also fuelled his contemporary and later reputation. While his illness and his love-affairs conform to some of the stereotypes of romanticism, the rarity of his public recitals (as opposed to performances at fashionable Paris soirées) led Arthur Hutchings to suggest that ""his lack of Byronic flamboyance [and] his aristocratic reclusiveness make him exceptional"" among his romantic contemporaries, such as Liszt and Henri Herz.","He also notes that Chopin was fortunate to arrive in Paris in 1831—""the artistic environment, the publishers who were willing to print his music, the wealthy and aristocratic who paid what Chopin asked for their lessons""—and these factors, as well as his musical genius, also fuelled his contemporary and later reputation.",what place was considered lucky for chopin to have arrived at considering how much he charged for piano lessons ?,T5 Large (No Passage)
